state_location,year,ie_ratio,abortion_per_1k_births,abortion_per_100k_pop,late_to_early,nonres_res_ratio,intrastate_score,interstate_score,within_between,pct_bachelors,total_population,prop_hisp,prop_nonwhite,hh_income,dem_2party
Oklahoma,2010,0.962875314302618,228.23922761936961,323.9099727005018,0.08314087759815242,1.1540507002304556,9.916666666666666,6.456947216301638,high-high,24.087398453668875,3751351,0.09418180276918903,0.18784139367390573,43103,0.343549188773065
Oklahoma,2011,1.0069409175554427,206.3820018365473,284.53058782943356,0.08842443729903537,1.2289256198347107,9.916666666666666,6.544329604741683,high-high,25.55008811433282,3791508,0.09663358220528613,0.19204364068333757,48455,0.343549188773065
Oklahoma,2012,1.013949275362319,194.1384997440807,268.4530331706345,0.06716417910447761,1.2052110249784669,10.916666666666666,6.893689181483701,high-high,25.287347002479986,3814820,0.09943824348199914,0.19192307893950433,48407,0.3322768025698344
Oklahoma,2013,1.009893597162591,187.31848076598774,259.6240346878694,0.052089897080445285,1.1794201002834097,10.916666666666666,7.119614468828881,high-high,25.57444058728942,3850568,0.10197378672445208,0.19411811452232497,44507.102040816324,0.3322768025698344
Oklahoma,2014,1.0449060336300693,183.1492903878963,251.90488727456136,0.03916172734970364,1.1771785157120571,10.916666666666666,7.382031515710569,high-high,25.97109865045612,3878051,0.104526216906379,0.19634450397893166,47199,0.3322768025698344
Oklahoma,2015,0.9622569576820434,176.53702797334438,239.76450002531104,0.015527280569333621,1.1658198614318707,11.25,7.4475488537157055,high-high,25.88138932374276,3911338,0.10720628081745939,0.19880434777050715,47077,0.3322768025698344
Oklahoma,2016,0.9418460264900662,161.48843930635837,216.46152563959117,0.01924447612259444,1.1544901065449011,11.583333333333334,7.472912281258596,high-high,26.652500887392783,3923561,0.11032273998033928,0.19915811172554732,50943,0.30695262761671865
Oklahoma,2017,1.0151201325600663,184.3310630501454,235.4698610788875,0.053865224250619785,1.1253731343283582,11.583333333333334,7.478977412401624,high-high,26.742000625839392,3930864,0.11294565266058557,0.2009275823330443,51882,0.30695262761671865
Oklahoma,2018,1.0752709755118426,199.31726907630522,251.73221231428533,0.015527280569333621,1.1724666228934122,11.583333333333334,7.919485200069881,high-high,27.21517211621533,3943079,0.11522492955378272,0.20251965532519134,54434,0.30695262761671865
Oklahoma,2019,1.152641470035498,202.34824898764828,251.3033327765101,0.05696738670055061,1.2477396021699818,11.583333333333334,7.928816046874064,high-high,27.334545726888827,3956971,0.11746838680394675,0.20265728507992609,59397,0.30695262761671865
Oregon,2010,1.1397479954180985,436.5612648221344,518.9406417103924,0.09589969501863775,1.2248209489704567,0.6666666666666666,2.8362725373157622,low-low,30.738968550709934,3831074,0.12415656810596715,0.07942942370729467,50602,0.5841372117722718
Oregon,2011,1.1346216835899117,421.105082493633,491.1077598641893,0.10103288614507895,1.2051490200626231,0.6666666666666666,2.843176558560298,low-low,30.674490772517665,3871859,0.1257222951558928,0.08297254626266093,51526,0.5841372117722718
Oregon,2012,1.1360843862292802,397.94084363281337,459.92245380195124,0.10034817209649341,1.2050903725562523,0.6666666666666666,2.953043600768521,low-low,32.71063469957182,3899353,0.12711390838428838,0.0846035226869688,51775,0.5627116717874738
Oregon,2013,1.122870741482966,365.25301738456426,419.66227021690486,0.10213289581624282,1.1908873538788523,0.6666666666666666,2.7723106530810204,low-low,33.21620658032462,3930065,0.12870397817847795,0.08739193881017238,54069.857142857145,0.5627116717874738
Oregon,2014,1.1348884381338742,359.51356572131004,412.5192463224506,0.10719754977029096,1.2054942095340695,0.6666666666666666,2.787985357202017,low-low,33.64172087786817,3970239,0.13054881582695652,0.0892626363299539,58875,0.5627116717874738
Oregon,2015,1.1855322338830585,375.31486146095716,425.2940634806305,0.08829516539440203,1.2410410672246925,0.6666666666666666,2.7961794269694815,low-low,35.53683151042172,4028977,0.13213800922665977,0.09223184942480434,60834,0.5627116717874738
Oregon,2016,1.1621557454890787,390.5786757439333,434.47299537189156,0.08866634098680996,1.2245153220762977,0.6666666666666666,2.7776810769607914,low-low,35.29999784251821,4093465,0.13440838018646795,0.09261469195412686,59135,0.5615583894505436
Oregon,2017,1.149789029535865,387.9581031835163,408.59076136387773,0.09502848265147591,1.2092143043591752,0.6666666666666666,2.756942764824722,low-low,37.21420100240094,4142776,0.13721306679385997,0.0932210672264202,62498,0.5615583894505436
Oregon,2018,1.1147579693034237,411.23068171043894,413.9868323123058,0.08829516539440203,1.1941317819653472,0.6666666666666666,3.3218308669712346,low-low,36.7141233863172,4190713,0.13930087791743315,0.09668283177588155,69165,0.5615583894505436
Oregon,2019,1.112351543942993,412.3226145539682,409.2004788349771,0.08554869598084919,1.186621056632459,0.6666666666666666,3.3277548259534138,low-low,37.45025558484428,4217737,0.14196333246952098,0.09601167640372077,74413,0.5615583894505436
Rhode Island,2010,1.3816708577815031,743.670036682473,789.6884473862472,0.06629834254143646,1.4686664686664688,3.833333333333333,3.777932493962517,low-low,35.24715088373786,1052567,0.13173318183070531,0.11494280174088678,51623,0.6419813750914577
Rhode Island,2011,1.3843336151028458,754.0145985401459,786.0728886656736,0.0817824377457405,1.4661295135780363,3.833333333333333,3.782985309527387,low-low,34.79399148182637,1051302,0.13612453890509102,0.11749145345485879,49033,0.6419813750914577
Rhode Island,2012,1.329248629474363,644.0600402709134,670.0041512265161,0.07760736196319018,1.414065180102916,3.833333333333333,3.816464304752349,low-low,35.56247254950637,1050292,0.14093223598770627,0.11809858591705924,56065,0.6401674597888212
Rhode Island,2013,1.3360481586402266,595.7997964659081,612.4519857614423,0.09399389209365457,1.4146981627296589,2.833333333333333,3.7497444061927676,low-low,35.6921391316257,1051511,0.14475930351655855,0.12131494582557867,57356.183673469386,0.6401674597888212
Rhode Island,2014,1.2884615384615385,545.8745264714034,559.9081856719231,0.09925373134328358,1.37173825772782,2.833333333333333,3.7596331105193994,low-low,34.71549270183514,1055173,0.1485803749716871,0.1262418579702096,58633,0.6401674597888212
Rhode Island,2015,1.2396523178807948,477.94050759574276,497.397514716491,0.08729830368225072,1.3258078795927402,2.833333333333333,3.7636041319148914,low-low,35.91905246878654,1056298,0.15306286672889657,0.12993397696483378,55701,0.6401674597888212
Rhode Island,2016,1.2174868189806678,456.56603074643454,466.6678025720684,0.11477632173520108,1.2834645669291338,2.833333333333333,3.0763139718230725,low-low,39.29632296683019,1056426,0.1576636697695816,0.13195623735122008,61528,0.5831070409265982
Rhode Island,2017,1.2639885222381635,579.4322241022749,581.7075437955757,0.09148710702931827,1.334848484848485,2.833333333333333,3.080755800111077,low-low,38.29344588627961,1059639,0.1612936103710792,0.13718445621574893,65401,0.5831070409265982
Rhode Island,2018,1.1255334281650071,532.2672758423757,528.8868501818285,0.08729830368225072,1.304079110012361,2.833333333333333,3.1867283049839634,low-low,37.308139857039954,1057315,0.16731815967805241,0.13582896298643266,62266,0.5831070409265982
Rhode Island,2019,1.1145981930575368,409.6314496314496,393.4447275291426,0.09821428571428571,1.2850877192982457,3.833333333333333,3.189477875053826,low-low,40.4572506470528,1059361,0.1713504650444938,0.13894413707886166,70151,0.5831070409265982
South Carolina,2010,0.37559188275084554,220.44153440060333,278.0537920907414,0.012372748629600626,1.075024201355276,6.916666666666667,5.6793239540951825,med-med,26.15430111940861,4625364,0.052963183005705065,0.3013723892865513,41698,0.4545557081079087
South Carolina,2011,0.44093645484949834,221.31618838534317,271.454918864856,0.015440942375039797,1.0788870703764322,7.416666666666666,5.694862881466797,high-med,26.438087629609985,4679230,0.05312220172977178,0.3037516856405862,40084,0.4545557081079087
South Carolina,2012,0.4210667561221067,212.19490858192634,256.7466381919516,0.015692821368948246,1.072453861927546,6.416666666666666,6.7298013926737434,med-high,27.391406158529445,4723723,0.053620629321406016,0.30339416599999613,44401,0.44691745295434626
South Carolina,2013,0.4353761046052159,206.056871203451,245.09726924824062,0.01889408909689721,1.0738968633705477,6.416666666666666,6.381711205459067,med-high,28.6114103685653,4774839,0.054183816459570676,0.30372270143558766,43692.06122448979,0.44691745295434626
South Carolina,2014,0.4229405926556075,197.42481822756693,235.42767464007107,0.017087931648273408,1.1025688412493069,6.416666666666666,6.431878214721664,med-high,28.34819488338453,4832482,0.05519399761861503,0.302660413427303,44929,0.44691745295434626
South Carolina,2015,0.36489092443051707,197.6642185108103,234.7152229529103,0.008552976086577064,1.1136656244252345,6.416666666666666,6.485518127239104,med-high,28.734363770270612,4896146,0.05636208560774127,0.3010343237313593,46360,0.44691745295434626
South Carolina,2016,0.37249782419495214,199.08618464650692,230.10937653380216,0.005433829973707274,1.1047197640117994,6.416666666666666,6.6818088254349135,med-high,29.539756568492148,4961119,0.05745740023571295,0.29997083319307605,54336,0.4253974363947598
South Carolina,2017,0.32271710884148186,178.4355327991022,202.53289517549368,0.018326693227091632,1.1042183622828785,7.083333333333333,6.724284750487707,med-high,29.836215737699234,5024369,0.058924613220087935,0.29888449673978956,54537,0.4253974363947598
South Carolina,2018,0.2821021897810219,163.2285729411142,181.93880680006617,0.008552976086577064,1.093233763294863,7.083333333333333,6.851792562907312,med-high,30.749392200719633,5084127,0.06056733043844106,0.29746345832824395,57444,0.4253974363947598
South Carolina,2019,0.31104533054733297,177.91647673480838,197.09776072238623,0.06871988267337105,1.119022760492796,7.083333333333333,6.870733696417871,med-high,31.976632667310135,5148714,0.06209181554850396,0.2965622095148419,62028,0.4253974363947598
South Dakota,2010,0.9435294117647058,121.83557700448735,176.74224372988775,0.00821917808219178,1.2590266875981162,9.166666666666666,5.455868171807944,high-med,30.36203301258699,814180,0.02955488958215628,0.11216561448328377,45352,0.45704292765884624
South Dakota,2011,0.7242524916943521,98.17659969609994,141.12673253389835,0.01877133105802048,1.2848722986247545,9.166666666666666,5.530159259503986,high-med,29.830039879466554,824082,0.03200531015117428,0.11700291961236864,47223,0.45704292765884624
South Dakota,2012,0.7372093023255814,98.14937210839392,142.55646459967795,0.004754358161648178,1.144404332129964,9.166666666666666,5.904031259913215,high-med,30.004456349808766,833354,0.03457714248686632,0.12033901559241333,49415,0.4078150086180476
South Dakota,2013,0.7276029055690073,92.01502286087525,133.3921979175667,0.011864406779661017,1.1425855513307985,9.166666666666666,5.910385562429251,high-med,31.240618614605424,844877,0.036353220646318934,0.12489155226145343,54134.63265306122,0.4078150086180476
South Dakota,2014,0.5599593495934959,83.61149556297322,120.37389750051278,0.014814814814814815,1.1575630252100841,9.5,5.974902787749816,high-med,31.826395363366366,853175,0.03754915462830017,0.12751662906203298,53053,0.4078150086180476
South Dakota,2015,0.5068493150684932,67.20168612191958,96.56726101932627,0.020737327188940093,1.1532467532467532,9.5,6.016778957329667,high-med,31.64490362079686,858469,0.038716598968629036,0.12988937282534374,55065,0.4078150086180476
South Dakota,2016,0.5632458233890215,71.93482688391039,102.02737522733732,0.015086206896551725,1.1484184914841848,9.5,5.841293010250245,high-med,32.579401228128965,865454,0.040671139078449,0.13122592304154812,57450,0.3402814192056875
South Dakota,2017,0.5752314814814815,75.8200098895665,105.78773920102661,0.010245901639344262,1.1749408983451537,8.5,5.852889729555439,high-med,30.704894032669987,869666,0.043251087198993635,0.12851715486175153,56914,0.3402814192056875
South Dakota,2018,0.47276688453159044,61.464727150424615,82.8577419848453,0.020737327188940093,1.4612794612794613,9.833333333333334,6.127639813928919,high-high,34.91534565666539,882235,0.044142433705305274,0.1353709612518207,59463,0.3402814192056875
Tennessee,2010,1.4282493835857697,410.62959934587076,514.3785046103083,0.03624350503560203,1.6390977443609023,5.833333333333333,5.835684913860359,med-med,26.356969935062885,6346105,0.04763599089520265,0.18839225004943982,38591,0.4236852819764554
Tennessee,2011,1.426519178278983,403.0632758707343,500.97191268387047,0.0393181372869179,1.6253375890007367,5.833333333333333,5.8892774797076015,med-med,27.14513982469242,6403353,0.04862764867093849,0.19145188466105179,42279,0.4236852819764554
Tennessee,2012,1.4333114083168896,392.92779733983656,489.138962086774,0.0341521869382864,1.6387032085561497,5.833333333333333,6.247041760785973,med-high,28.238264174323195,6456243,0.04990812768354599,0.19271037350979514,42995,0.3964892847370595
Tennessee,2013,1.356156862745098,353.3103310331033,435.06920743881835,0.034327143596951985,1.576064169173275,5.833333333333333,6.284274696834452,med-high,29.073474679935362,6495978,0.0509458314052172,0.1936558282678913,42762.877551020414,0.3964892847370595
Tennessee,2014,1.2222773095356139,300.61763192078627,374.55613929439124,0.03565667713727821,1.5188417702022794,5.833333333333333,6.371058321907424,med-high,28.888534690943995,6549352,0.05209278719482477,0.19535825834372622,43716,0.3964892847370595
Tennessee,2015,1.1740939830067627,277.0398481973435,342.86325513435077,0.04215586576684848,1.4900968309859155,5.833333333333333,6.478470128650088,med-high,29.940763478660188,6600299,0.05340212617640504,0.196278986754994,47330,0.3964892847370595
Tennessee,2016,1.116979854410022,276.3374460133404,335.72919388609023,0.07111923780194399,1.4447120648127874,6.666666666666667,6.535480613353773,med-high,29.924822392758117,6651194,0.05482624623488655,0.19630685858809716,51344,0.3637565695473801
Tennessee,2017,1.1651984379257108,264.9600078996741,319.62553811920935,0.07704622773664198,1.485641500694766,6.666666666666667,6.64749293750931,med-high,31.8186285601962,6715984,0.05652395836559468,0.19722560387279064,55306,0.3637565695473801
Tennessee,2018,1.089542094979186,267.94714616537254,319.6007096001335,0.04215586576684848,1.4554017249205629,7.833333333333333,6.811988329884271,high-high,31.191677708550646,6770010,0.05822517248866693,0.1967418068806398,56060,0.3637565695473801
Tennessee,2019,0.8895724632038003,239.97513983840895,282.6989032641429,0.08256164230726319,1.4490676138525942,7.833333333333333,6.829718165317753,high-high,32.966415439928696,6829174,0.0596561165376662,0.19739986124236986,56627,0.3637565695473801
Texas,2010,1.0596475852819716,400.47602028395465,614.943528203646,0.05080721747388414,1.0664305759722037,8.166666666666666,5.946088104049115,high-med,26.659224414345378,25145561,0.38323519606502315,0.1719438671501503,47266,0.4406406324905928
Texas,2011,1.0591010501484988,382.5590483381685,562.4023137814254,0.05271660820585967,1.066771631002648,8.166666666666666,6.004920254315415,high-med,27.39576927132295,25674681,0.38461245146531714,0.17741910795308424,49047,0.4406406324905928
Texas,2012,1.0543494602640047,355.68433896746245,522.3874268142429,0.05888290190841473,1.0625445069014106,8.166666666666666,6.381443123324374,high-high,27.636985833526868,26059203,0.38787813272723654,0.17761375894727094,51926,0.41992102784893615
Texas,2013,1.048229380485203,325.51763308721024,476.72822109245806,0.055805475191063096,1.0591857065865329,8.166666666666666,6.435980517921894,high-high,28.766020432347272,26448193,0.39056067081785134,0.17958947138657066,52530.77551020408,0.41992102784893615
Texas,2014,0.9921873590386663,270.45321513085156,401.0764122569023,0.040179858188735804,1.0350474326155699,8.833333333333334,6.491176516835521,high-high,29.34088838074841,26956958,0.39217462890286064,0.18290179477966317,53875,0.41992102784893615
Texas,2015,0.9922244576151379,266.8538073128552,392.1021988550486,0.0895483193277311,1.0336272492117138,8.833333333333334,6.61512665133554,high-high,29.94434338414061,27469114,0.3942707799021111,0.18574020989537554,56473,0.41992102784893615
Texas,2016,0.9979289615483303,268.25977836788115,383.2378002394321,0.09267545203800184,1.0404731421146165,8.833333333333334,6.7735788584617636,high-high,30.38335113698864,27862596,0.39759662021442654,0.18673076981053738,58146,0.45286774422028014
Texas,2017,1.0018655682594801,278.34838371940845,375.70930176851846,0.08387923668470522,1.0410149127689385,8.833333333333334,6.764223197557425,high-high,31.119088567287257,28304596,0.39904526459236517,0.19095506609597956,60092,0.45286774422028014
Texas,2018,1.0013542650439244,290.7422667342799,383.5363197034895,0.0895483193277311,1.0428303672499861,9.833333333333334,6.910292139760019,high-high,32.186236317501866,28701845,0.40053825808062166,0.19478995165641788,59785,0.45286774422028014
Texas,2019,1.0047855126351304,302.7974120694176,394.3180757294458,0.07439644337729089,1.0429546510381302,9.833333333333334,6.916940640905086,high-high,33.06202962282713,28995881,0.40363522667236773,0.19474224632112402,67444,0.45286774422028014
Utah,2010,1.096626180836707,143.69091813693598,271.6827943275498,0.0758760498117579,1.1790481717933836,9.5,3.852177763993948,high-low,29.80442981939888,2763885,0.13504107442965246,0.055056559878576716,56701,0.35473638627259935
Utah,2011,1.0930651456019214,131.23011147336157,238.60384449645787,0.07469957778499513,1.1817591691009413,9.5,3.8708223589199453,high-low,30.17790637025287,2817222,0.1356016671742589,0.06068779812169578,55493,0.35473638627259935
Utah,2012,1.0679372886566247,126.14398134654618,227.36768668088357,0.06886126973463218,1.151093439363817,10.5,4.101345905659823,high-low,31.4105886246277,2855287,0.1366009791660173,0.06177837814552445,58341,0.25373811104852517
Utah,2013,1.0464892593780057,120.82736424828776,212.24652449332476,0.06275862068965517,1.1282405807120637,10.833333333333334,3.9043686400436033,high-low,32.11640465648169,2900872,0.13795644895741693,0.0631813468501885,62379.244897959186,0.25373811104852517
Utah,2014,1.03380187416332,114.47785119443249,198.98725815538538,0.08732813080639168,1.1163715215034333,10.833333333333334,3.9502056874202807,high-low,31.433437535254576,2942902,0.13911132616716423,0.06503036798371131,63383,0.25373811104852517
Utah,2015,1.0307453416149068,124.16794674859192,210.45295283350453,0.07938144329896907,1.1115204286671132,10.833333333333334,3.972510932891968,high-low,32.56412246091768,2995919,0.14064832860968537,0.06841039427300943,66258,0.25373811104852517
Utah,2016,1.037328094302554,118.42105263157895,195.85627636448012,0.08524590163934426,1.1282051282051282,10.833333333333334,3.7714045006775456,high-low,34.61179325135231,3051217,0.1430806134076993,0.0682589930509695,67481,0.37617101654588714
Utah,2017,1.0026737967914439,118.53452711742307,185.6644119783367,0.07922991484635321,1.0873504893077202,9.833333333333334,3.772718477147983,high-low,36.21259137767318,3101833,0.14579411593080607,0.06717447393202669,69789,0.37617101654588714
Utah,2018,1.007191994996873,129.55156855684297,193.47664819738668,0.07938144329896907,1.112607944732297,8.833333333333334,3.939970893572303,high-low,36.270863105970555,3161105,0.14746678772138225,0.07030611131234177,77067,0.37617101654588714
Utah,2019,0.9773696293866841,122.92316234570538,179.54071762636943,0.08989183140619172,1.0734870317002883,8.833333333333334,3.950845624228022,high-low,36.541022814307205,3205958,0.14965012018248525,0.06942168300395701,84523,0.37617101654588714
Vermont,2012,1.0609857978279031,408.0545847894824,391.6864080663119,0.07185122569737955,1.0744500846023688,-1,3.349190809366568,low-low,38.18220692604267,626011,0.017635472859103114,0.029887653731324182,55582,0.6824725882639062
Vermont,2013,1.041060735671514,396.1506276150628,377.7348674656496,0.059233449477351915,1.0582608695652174,-1,3.3318536906679297,low-low,38.952684006640844,626630,0.018387246062269602,0.03159599763815968,58108.63265306122,0.6824725882639062
Vermont,2014,1.0637381567614126,389.0701468189233,380.64868281191644,0.06932409012131716,1.0739130434782609,-1,3.366901411571204,low-low,39.37285637446999,626562,0.018765900262065045,0.03376521397722809,60708,0.6824725882639062
Vermont,2015,1.2194469223907225,419.278333050991,395.3408876720731,0.04376548307184145,1.233754512635379,-1,3.3729949463638764,low-low,38.20144238534301,626042,0.01933576341523412,0.03535226071094266,59494,0.6824725882639062
Vermont,2016,1.2891246684350133,447.01181375955525,411.94760116171466,0.0685383980181668,1.3076233183856503,-1,3.2037869749398324,low-low,40.50450755491599,624594,0.020131477407724058,0.03674386881718361,60837,0.6518642632382037
Vermont,2017,1.3237051792828685,410.4332449160035,372.15969675639013,0.07028469750889679,1.3397177419354838,-1,3.2203539800774035,low-low,41.20413791172642,623657,0.02108530811006691,0.03596047186193696,63682,0.6518642632382037
Vermont,2018,1.3764940239043826,435.93519882179675,378.0941690789862,0.04376548307184145,1.4016227180527383,-1,3.54276130193849,low-low,44.73733382237939,626299,0.02169890100415297,0.04040083091303037,70066,0.6518642632382037
Vermont,2019,1.4713839750260145,437.23185972766277,375.64764763481406,0.08439201451905626,1.5204301075268818,-1,3.5718293038323816,low-low,43.80298609919341,623989,0.022125390030914006,0.03809842801716057,74305,0.6518642632382037
Virginia,2010,1.001741970604246,501.86404147492283,646.0798017853715,0.015620696439110762,1.1458281444582814,7.583333333333333,4.249014352126467,high-med,38.22395294200934,8001024,0.0833384576774173,0.26088535667434565,60367,0.5318258440612755
Virginia,2011,1.0146147199158433,493.4146436503916,625.5709183751607,0.01560802928516835,1.142192522415835,7.583333333333333,4.3458928977714875,high-med,39.67990609374824,8096604,0.085428409244172,0.26354036828280103,62616,0.5318258440612755
Virginia,2012,1.0663177800255068,443.11882966227563,557.6318305684663,0.014893617021276596,1.1330373831775702,7.583333333333333,4.804602946427743,high-med,39.747534159804545,8185867,0.08748541846575324,0.26545935818405064,64632,0.5196737668876448
Virginia,2013,0.965878453038674,406.70797967634877,502.92933578922583,0.017340758108636185,1.1097963536641104,7.583333333333333,4.645845866627334,high-med,40.02626162475541,8260405,0.0895360457507834,0.26756593653701,67095.61224489796,0.5196737668876448
Virginia,2014,0.9755537174892014,389.4482090997096,483.1684319388866,0.018794523316323954,1.1173684210526316,7.916666666666667,4.678388476827931,high-med,41.34009783866779,8326289,0.09130466165659155,0.2702247063487707,66155,0.5196737668876448
Virginia,2015,1.0161189358372458,359.8346611424644,443.4215798581723,0.024902424275740753,1.1009438761091956,7.916666666666667,4.696116103036192,high-med,41.13755325084803,8382993,0.0934428789335742,0.27304257560515677,61486,0.5196737668876448
Virginia,2016,1.0147699620847717,331.5830568026547,403.88463455181096,0.026558821754089454,1.11781573369904,7.916666666666667,4.775445579238978,high-med,41.71662987959308,8411808,0.09602679947045867,0.2732976073633635,66451,0.528263762771547
Virginia,2017,0.9032474428483596,304.97753782709606,361.4749433885635,0.03318971320856335,1.1177976066957183,7.916666666666667,4.807329083896363,high-med,42.6420195403941,8470020,0.09847414764073757,0.275576681046798,70811,0.528263762771547
Virginia,2018,0.8921543308713393,328.3555181635167,384.89331314787995,0.024902424275740753,1.1135968022693572,7.916666666666667,4.971187175482215,high-med,43.36829123220584,8517685,0.10066385408711405,0.2778892386839852,77151,0.528263762771547
Virginia,2019,0.8896051134824766,319.00152931878597,364.12548551529204,0.03397478433974784,1.1204885037865866,7.916666666666667,5.02058345847661,high-med,43.510356827568295,8535519,0.10271736258802774,0.2779012031957283,81313,0.528263762771547
Washington,2010,0.9978232279715206,486.5089728330579,626.0948704297989,0.09796152442521246,1.0947310811483157,1.6666666666666665,2.836809887720578,low-low,32.54137434644292,6724540,0.1200052345587951,0.1377762642500454,56163,0.5875202680210895
Washington,2011,1.0064574763225869,462.88631346578364,589.4549927833491,0.10040357766143107,1.0948020188355274,1.6666666666666665,2.8498198922684836,low-low,32.68288793689287,6830038,0.12176564757033563,0.14360652166210497,56850,0.5875202680210895
Washington,2012,1.0037254696190576,418.3940637755394,530.5775892516934,0.09986804222648753,1.095276266819353,1.6666666666666665,3.000389956716004,low-low,32.7703638427103,6897012,0.12376939463060235,0.14636280174661143,62187,0.5762829827062185
Washington,2013,1.0068859141739657,404.7033276736316,502.5958895522653,0.09580502399800536,1.0905727923627686,1.6666666666666665,2.8445451747478905,low-low,34.07995521526706,6971406,0.12575483338655072,0.15021116256892797,61274.163265306124,0.5762829827062185
Washington,2014,1.0068291083916083,397.9793418750353,499.2544108712984,0.09343481220221521,1.0952692261975514,1.6666666666666665,2.8689124574176654,low-low,35.23126535389025,7061530,0.1278931053185358,0.15355029292518763,59068,0.5762829827062185
Washington,2015,0.9792368435584516,382.73963366670415,475.01161379686994,0.09221128021486123,1.0861150241930544,1.6666666666666665,2.8813228110441003,low-low,36.26914768486911,7170351,0.12989266494764343,0.15702034670269283,67243,0.5762829827062185
Washington,2016,0.9872692906382032,375.7913927407326,466.6712403951702,0.09453821962646813,1.0927270489785872,1.6666666666666665,2.8485945674060447,low-low,37.491988524327894,7288000,0.1327047200878156,0.15877771679473107,70310,0.5878693120006476
Washington,2017,1.0018461538461538,390.82021881638155,462.087328712325,0.08859877051777679,1.0977747808496292,1.6666666666666665,2.823940570532731,low-low,38.084212621654665,7405743,0.13509191447772356,0.16143862945284493,71540,0.5878693120006476
Washington,2018,1.0146314012380417,398.97775454492654,455.78376002625413,0.09221128021486123,1.1050502574160332,2.6666666666666665,2.8928177538187883,low-low,40.16881407508483,7535591,0.1364553888341339,0.16853223589231425,79726,0.5878693120006476
Washington,2019,1.0078072343293643,404.51145532716885,450.9715369605325,0.08321259842519685,1.0942188071716064,2.6666666666666665,2.9002217369170014,low-low,39.9192624724118,7614893,0.1386174434755682,0.17091848828342038,82454,0.5878693120006476
West Virginia,2010,0.7821956368754398,194.08891060087936,214.40976063603011,0.07708894878706199,1.2702857142857142,2,5.475009308417893,low-med,21.376676296980538,1852994,0.012839760949037072,0.043736245233389814,42777,0.4332625623286275
West Virginia,2011,0.7507374631268436,176.76304484239998,197.3736689943321,0.06744186046511629,1.2521525215252152,2,5.513290240184196,low-med,23.02077299773577,1855364,0.013638833134630185,0.04470982513404376,41821,0.4332625623286275
West Virginia,2012,0.8482474226804124,174.6290872425217,196.02104760503457,0.07276995305164319,1.3018987341772152,2,6.193987262636606,low-high,22.47719281206612,1855413,0.014197378157854882,0.04491345053634954,43553,0.36325702367957263
West Virginia,2013,0.9179974104445403,178.2953181272509,200.23685436692148,0.09900410076157,1.341109709962169,1,6.110191568263826,low-high,22.70706936017957,1854304,0.014800162217198475,0.046417415914542626,41106.71428571429,0.36325702367957263
West Virginia,2014,0.8726945569050832,169.54829811339343,186.02127408899835,0.06465517241379311,1.2916111850865513,1,6.212336036157513,low-high,23.242245133368506,1850326,0.015445926825867443,0.0470846758895459,39552,0.36325702367957263
West Virginia,2015,0.8096144693003332,152.7392072708912,164.0341668257301,0.06986591390261115,1.2847432024169185,1,6.2339520038041885,low-high,23.960450808613214,1844128,0.016031967412240365,0.04811542365822763,42824,0.36325702367957263
West Virginia,2016,0.7988911290322581,148.90717542848157,155.15247102564467,0.0696629213483146,1.2619426751592357,2,6.279297372507558,low-high,25.16968839041034,1831102,0.01667684268817357,0.047490527562091045,44354,0.27838947748704224
West Virginia,2017,0.7574304889741131,152.93172690763052,157.28110748808965,0.1166407465007776,1.238244514106583,2,6.330937122288902,low-high,23.506249440682517,1815857,0.01721391056674617,0.04694257312112127,46957,0.27838947748704224
West Virginia,2018,0.7973609802073516,163.9083735203858,165.63002538442115,0.06986591390261115,1.302540415704388,2,6.547256825218603,low-high,24.658490054312427,1805832,0.017857142857142856,0.04849232929752045,50573,0.27838947748704224
West Virginia,2019,0.6719226856561547,128.80458756065286,130.34645037488553,0.07937956204379562,1.3014778325123153,3.5,6.553192361361682,low-high,25.975559015067578,1792147,0.018441009582361268,0.047825317900819564,53706,0.27838947748704224
South Dakota,2019,NA,NA,NA,NA,NA,9.833333333333334,6.1355995791290585,high-high,33.80965744495945,884659,0.04517220759637329,0.13149812526634552,64255,0.3402814192056875
Nebraska,2012,NA,NA,NA,NA,NA,7.833333333333333,6.251211472841963,high-high,34.37927254102698,1855525,0.10018997318818124,0.08515271958071169,52196,0.38870609731774636
Wisconsin,2018,NA,NA,NA,NA,NA,7.333333333333333,5.713869326675758,med-med,35.53063119456038,5813568,0.07253376927903828,0.11129911957682437,62629,0.49592010961970284
Wisconsin,2019,NA,NA,NA,NA,NA,7.333333333333333,5.728766893834324,med-med,37.30221543467393,5822434,0.07403295597683031,0.11084384984011841,67355,0.49592010961970284
Mississippi,2010,NA,NA,NA,NA,NA,6.833333333333333,6.214592450382572,med-high,20.879436380416998,2967297,0.028870045701525664,0.38806496282643765,38160,0.43358069007136163
Mississippi,2011,NA,NA,NA,NA,NA,6.833333333333333,6.259973628948188,med-high,21.374436840791773,2978512,0.0294120016974919,0.38986010464285525,41090,0.43358069007136163
Nebraska,2011,NA,NA,NA,NA,NA,6.5,5.810088461286587,med-med,32.59691333967958,1842641,0.09777650665539299,0.08344327516863026,55616,0.4239092557783436
Wisconsin,2010,NA,NA,NA,NA,NA,6.5,4.811838582378591,med-med,30.465834490671064,5686986,0.061742898610968974,0.0995560741665269,50351,0.5705567824781841
