state,year,abortion_per_1k_births,rate_nonres,rate_res,rate_late,rate_early,prop_late,res,nonres,abortions,births,abortion_per_100k_pop,pre13,post13,prop_nonres,within_score,surrounding_score,within_between,prop_bachelors,total_population,prop_hisp,prop_nonwhite,hh_income,dem_2party
Alabama,2010,171.19067443796837,28.193172356369693,142.99750208159867,15.353871773522066,155.80349708576188,0.0896887159533074,8587,1693,10280,60050,215.074640105646,9356,922,0.1646887159533074,4.666666666666666,6.170396651307472,med-high,0.238476006312265,4779736,0.04040976321704797,0.28375730375066743,40933,0.39109097246427327
Alabama,2011,160.4441149711898,25.84493041749503,134.59918455369478,15.803484179667757,144.20258112342893,0.09849837236165074,7989,1534,9523,59354,198.28264698901043,8559,938,0.16108369211382967,4.666666666666666,6.210861391207827,med-high,0.2469275867895006,4802740,0.04099035134110945,0.2859074195146937,42590,0.39109097246427327
Alabama,2012,155.28332877087325,27.580071174377224,127.70325759649603,14.696824527785381,140.4154119901451,0.09464521815777875,7464,1612,9076,58448,188.21975755818667,8207,859,0.17761128250330543,5,6.40274650157289,med-high,0.26220087962059935,4822023,0.04102697145990386,0.28785988785204886,43464,0.38783771466562295
Alabama,2013,145.8730895524954,25.581515292175975,120.29157426031942,15.31796379390376,130.55512575859163,0.10500883912787272,6997,1488,8485,58167,175.5376084929998,7594,891,0.17536829699469653,5,6.380148814589226,med-high,0.2500305635926484,4833722,0.04150424869282925,0.28888008040181046,43199.06122448979,0.38783771466562295
Alabama,2014,135.97657433273872,24.06516105146242,111.9114132812763,13.4630271616573,122.51354717108143,0.09900990099009901,6650,1430,8080,59422,166.61934099988514,7280,800,0.17698019801980197,5,6.450396210220025,med-high,0.25665495175943365,4849377,0.041902083504747105,0.29051443102897545,42278,0.38783771466562295
Alabama,2015,98.88194176710194,12.990931491694186,85.89101027540775,10.627420084818212,88.25452168228372,0.1074758433632819,5124,775,5899,59657,121.40410567734497,5265,634,0.13137819969486353,5.166666666666667,6.586053906984492,med-high,0.2656529749718268,4858979,0.04267727849821948,0.29167382695006505,44509,0.38783771466562295
Alabama,2016,112.28888776182988,18.88387347635712,93.40501428547277,12.189143040692464,100.09974472113743,0.10855164107196627,5525,1117,6642,59151,136.5739312812288,5921,721,0.16817223727792832,5.166666666666667,6.785687173908821,med-high,0.2722043123503334,4863300,0.0438804926695865,0.2914683445397158,47221,0.3562585640603926
Alabama,2017,102.86557744184863,14.251539675268488,88.61403776658014,11.57089292682513,91.29468451502349,0.11248556820056078,5223,840,6063,58941,124.37568554839872,5381,682,0.13854527461652646,5.166666666666667,6.869576669069361,med-high,0.27128271813578664,4874747,0.04487002094672811,0.2921608034222084,50865,0.3562585640603926
Alabama,2018,112.25567424386696,17.814788525129412,94.44088571873755,12.932601582382576,99.30575994182925,0.11520666255397903,5455,1029,6484,57761,132.6548920787803,5736,747,0.15869833436150524,5.166666666666667,7.143689766840397,med-high,0.2789323777725243,4887871,0.04622810217372758,0.2925506831092719,49936,0.3562585640603926
Alabama,2019,102.51642071142199,17.74289857544997,84.77352213597202,11.24285592425147,91.17120191077369,0.10966883008820104,4969,1040,6009,58615,122.5529936153745,5344,659,0.1730737227492095,5.166666666666667,7.1533835259750775,med-high,0.2857960476729798,4903185,0.047391236512593346,0.2927860156204589,56200,0.3562585640603926
Arizona,2010,130.7543697200407,4.332567417721229,126.42180230231946,8.196440207140162,120.74030888119162,0.0626857842280119,11059,379,11438,87477,178.94195212559666,10562,717,0.03313516349012065,3,3.8200099037632183,low-low,0.2528431770294853,6392017,0.3053981239411597,0.1292754696991576,46896,0.4568609928038368
Arizona,2011,168.34808225103163,9.293571654021953,159.05451059700968,13.221420805910476,154.8577908186526,0.07853621276300257,13606,795,14401,85543,222.15177620379774,13247,1131,0.055204499687521696,3,3.838861373046944,low-low,0.2645592778520108,6482505,0.3064659417925632,0.13469731222729486,48621,0.4568609928038368
Arizona,2012,154.3249152601196,2.440971298342222,151.8839439617774,12.817991462384748,141.2755521106882,0.0830584707646177,13129,211,13340,86441,203.56296222259016,12212,1108,0.015817091454272864,4.666666666666666,3.969335552021497,med-low,0.2752139610894485,6553255,0.3092954569904574,0.13520639743150542,47044,0.4538661977629681
Arizona,2013,156.55373831775702,1.7172897196261683,154.83644859813086,13.948598130841122,142.3014018691589,0.08909782852025969,13254,147,13401,85600,202.2296723037251,12181,1194,0.010969330646966645,6.166666666666666,3.563813360003361,med-low,0.272998005900302,6626624,0.31202826658038846,0.1366718558348866,51217,0.4538661977629681
Arizona,2014,148.46870072623062,1.7609078458227352,146.70779288040788,12.786722985026529,135.5899041283506,0.08612403100775194,12747,153,12900,86887,191.63679212488657,11781,1111,0.01186046511627907,6.166666666666666,3.6417197966960586,med-low,0.2761275874938991,6731484,0.31419015480093243,0.13962567540827553,49254,0.4538661977629681
